gene_id,start,end,gene_length
ENSG00000145506,1008802,1038943,30142
ENSG00000113504,1050384,1112063,61680
ENSG00000263834,1062896,1062974,79
ENSG00000201274,132848577,132848696,120
ENSG00000164405,132866630,132868847,2218
ENSG00000164406,132873444,132875046,1603
ENSG00000286634,177260340,177263909,3570
ENSG00000113722,150166778,150184558,17781
ENSG00000145743,107859035,108382098,523064
ENSG00000185305,53883942,54310582,426641
ENSG00000067248,55256055,55307694,51640
ENSG00000132563,138439057,138446969,7913
ENSG00000113240,178602664,178630615,27952
ENSG00000073578,218303,257082,38780
ENSG00000135083,160249083,160345396,96314
ENSG00000170606,133052013,133106449,54437
ENSG00000169194,132656263,132661110,4848
ENSG00000145734,71455651,71567820,112170
ENSG00000151422,108747841,109196841,449001
ENSG00000172901,115962454,116027619,65166
ENSG00000131504,141515016,141619055,104040
ENSG00000217128,131641714,131797017,155304
ENSG00000222111,175628188,175628462,275
ENSG00000200648,175703898,175704004,107
ENSG00000113749,175658030,175710756,52727
ENSG00000145741,73498408,73505667,7260
ENSG00000069020,66596380,67169593,573214
ENSG00000113758,177456608,177474401,17794
ENSG00000253305,141408021,141512975,104955
ENSG00000175471,94703690,95285094,581405
ENSG00000153404,92168,189972,97805
ENSG00000132915,149857953,149944793,86841
ENSG00000200334,149940030,149940131,102
ENSG00000155850,149960758,149993455,32698
ENSG00000197375,132369710,132395613,25904
ENSG00000249372,78222184,78222517,334
ENSG00000251605,78307503,78307914,412
ENSG00000200331,78314916,78315025,110
ENSG00000206714,78317036,78317137,102
ENSG00000164404,132861181,132866884,5704
ENSG00000188818,795605,858973,63369
ENSG00000112852,141094606,141098703,4098
ENSG00000113205,141100473,141103827,3355
ENSG00000272108,141118680,141120765,2086
ENSG00000081818,141121818,141125623,3806
ENSG00000113209,141135206,141138615,3410
ENSG00000113211,141150057,141153287,3231
ENSG00000280336,141168231,141168893,663
ENSG00000113212,141172644,141176383,3740
ENSG00000272674,141182387,141186226,3840
ENSG00000279068,141182409,141188582,6174
ENSG00000177839,141187127,141191541,4415
ENSG00000120324,141192353,141195647,3295
ENSG00000197479,141199610,141203779,4170
ENSG00000120328,141208697,141212571,3875
ENSG00000187372,141213919,141218979,5061
ENSG00000120327,141223343,141227759,4417
ENSG00000279983,141223372,141245861,22490
ENSG00000113248,141245395,141249365,3971
ENSG00000277795,141259235,141261364,2130
ENSG00000178913,141259884,141320784,60901
ENSG00000120329,141302635,141304049,1415
ENSG00000273841,69362026,69370013,7988
ENSG00000270697,137761546,137761936,391
ENSG00000120729,137867858,137887851,19994
ENSG00000078795,137887968,137942747,54780
ENSG00000113141,140647058,140662480,15423
ENSG00000251235,76376675,76377149,475
ENSG00000250574,76510440,76510766,327
ENSG00000249713,76606608,76608970,2363
ENSG00000164220,76615482,76623413,7932
ENSG00000225407,76691439,76716215,24777
ENSG00000277188,76712195,76712327,133
ENSG00000278237,76712763,76712861,99
ENSG00000181104,76716126,76735770,19645
ENSG00000164251,76818933,76835315,16383
ENSG00000264391,76836900,76837195,296
ENSG00000120129,172768096,172771195,3100
ENSG00000206741,172779982,172780094,113
ENSG00000270243,172785262,172785424,163
ENSG00000254295,172954907,172957162,2256
ENSG00000037241,172958729,172969771,11043
ENSG00000253785,172975511,172976374,864
ENSG00000113732,172983771,173035445,51675
ENSG00000254328,172986680,172987198,519
ENSG00000212402,173020728,173020928,201
ENSG00000207210,173052452,173052555,104
ENSG00000164463,173056352,173139284,82933
ENSG00000253439,173085342,173086210,869
ENSG00000253172,173144162,173145039,878
ENSG00000113734,173144442,173164387,19946
ENSG00000145642,64690442,64718190,27749
ENSG00000153006,64718148,64768691,50544
ENSG00000113719,172834251,172952792,118542
ENSG00000153015,64766368,65102412,336045
ENSG00000146083,176526712,176538025,11314
ENSG00000251446,176726942,176739458,12517
ENSG00000074276,176542511,176595974,53464
ENSG00000049192,65148738,65481920,333183
ENSG00000170469,139396563,139404089,7527
ENSG00000175857,58491435,58497090,5656
ENSG00000250260,138039199,138039979,781
ENSG00000222924,138069355,138069458,104
ENSG00000061492,138083990,138092365,8376
ENSG00000112981,138115175,138139443,24269
ENSG00000212460,138116573,138116680,108
ENSG00000199880,138123011,138123111,101
ENSG00000031003,137937960,138051961,114002
ENSG00000207336,74725099,74725204,106
ENSG00000164346,74766991,74780113,13123
ENSG00000199645,74779309,74779413,105
ENSG00000250071,74798994,74800100,1107
ENSG00000212363,74882656,74882783,128
ENSG00000198780,74777574,74866966,89393
ENSG00000268223,116032324,116060118,27795
ENSG00000019582,150401637,150412969,11333
ENSG00000205279,127649082,127658630,9549
ENSG00000213347,177301461,177312757,11297
ENSG00000155506,154682986,154817605,134620
ENSG00000289085,173911682,173912938,1257
ENSG00000288965,111238810,111240319,1510
ENSG00000289430,148859611,148860384,774
ENSG00000289054,122326610,122329279,2670
ENSG00000178172,148202794,148215137,12344
ENSG00000249503,148221360,148221642,283
ENSG00000248109,148221650,148243580,21931
ENSG00000214510,148268180,148286255,18076
ENSG00000196800,148168546,148175619,7074
ENSG00000248966,110948029,110950780,2752
ENSG00000248428,110970951,111008899,37949
ENSG00000251627,110983563,110984466,904
ENSG00000145777,111070062,111078026,7965
ENSG00000134987,111092321,111130502,38182
ENSG00000250728,111155244,111156152,909
ENSG00000214784,111192226,111193042,817
ENSG00000169223,177315805,177351840,36036
ENSG00000250114,163416525,163416731,207
ENSG00000072571,163460203,163491941,31739
ENSG00000244748,72314397,72314688,292
ENSG00000085365,78360611,78480739,120129
ENSG00000248591,23456468,23456850,383
ENSG00000272494,176006145,176007387,1243
ENSG00000253558,78041888,78044136,2249
ENSG00000164334,119629558,119635822,6265
ENSG00000170458,140631728,140633700,1973
ENSG00000038274,163503114,163519558,16445
ENSG00000248120,40967505,40967763,259
ENSG00000171495,40998017,41071342,73326
ENSG00000251215,39169210,39170335,1126
ENSG00000153071,39371675,39462300,90626
ENSG00000251515,39571478,39572639,1162
ENSG00000254252,166028567,166029311,745
ENSG00000229119,166382305,166382599,295
ENSG00000254130,166905222,166926370,21149
ENSG00000253713,167116318,167119585,3268
ENSG00000253469,167164934,167168401,3468
ENSG00000254365,167287320,167294273,6954
ENSG00000254297,167296234,167303372,7139
ENSG00000253527,167306273,167309870,3598
ENSG00000289264,167569078,167570402,1325
ENSG00000253357,167721363,167729124,7762
ENSG00000253660,167937717,167953469,15753
ENSG00000253947,167965187,167967086,1900
ENSG00000253065,168033091,168033205,115
ENSG00000279739,168128856,168130422,1567
ENSG00000145934,166979029,168264157,1285129
ENSG00000113600,39284140,39371324,87185
ENSG00000289699,39331773,39424868,93096
ENSG00000131187,177402133,177416583,14451
ENSG00000206614,169552449,169552555,107
ENSG00000040275,169583636,169604778,21143
ENSG00000253269,169772966,169779365,6400
ENSG00000204767,169861303,169980495,119193
ENSG00000263831,170028488,170028566,79
ENSG00000289702,169856650,169861747,5098
ENSG00000134516,169637268,170083382,446115
ENSG00000132356,40759389,40798374,38986
ENSG00000212567,40790077,40790204,128
ENSG00000145592,40825262,40835222,9961
ENSG00000212296,40832656,40832735,80
ENSG00000132357,40841308,40860175,18868
ENSG00000253098,40911067,40911128,62
ENSG00000226221,56504635,56505072,438
ENSG00000234553,56536583,56537826,1244
ENSG00000228650,56770799,56772303,1505
ENSG00000095015,56815549,56896152,80604
ENSG00000155542,56909260,56925532,16273
ENSG00000288890,123619519,123620540,1022
ENSG00000235275,123636110,123637403,1294
ENSG00000266751,134225757,134225852,96
ENSG00000239615,134267421,134267856,436
ENSG00000006837,134286350,134371047,84698
ENSG00000119048,134371184,134392108,20925
ENSG00000279469,134394360,134395008,649
ENSG00000237190,134402065,134411881,9817
ENSG00000253811,158983006,158984789,1784
ENSG00000253456,158985806,158987199,1394
ENSG00000279204,159106380,159108617,2238
ENSG00000252458,159230194,159230322,129
ENSG00000164332,159263290,159286036,22747
ENSG00000221601,159318042,159318167,126
ENSG00000253298,159448556,159466291,17736
ENSG00000113302,159314780,159330863,16084
ENSG00000250289,68854910,68855085,176
ENSG00000212249,68873954,68874087,134
ENSG00000276309,68970439,68970752,314
ENSG00000249183,69068925,69069200,276
ENSG00000145740,69093991,69131069,37079
ENSG00000220986,69160806,69160939,134
ENSG00000280894,69160808,69160939,132
ENSG00000134057,69167135,69178245,11111
ENSG00000145850,156919292,156963226,43935
ENSG00000270560,156924119,156924710,592
ENSG00000254246,157104788,157114900,10113
ENSG00000155868,157137424,157159019,21596
ENSG00000170613,157161846,157166264,4419
ENSG00000253980,157199242,157224380,25139
ENSG00000253653,157260122,157266625,6504
ENSG00000151292,123512177,123617049,104873
ENSG00000113263,157142933,157255185,112253
ENSG00000280068,175903874,175904371,498
ENSG00000250820,175906939,175958538,51600
ENSG00000051596,175917873,176034680,116808
ENSG00000248596,176143085,176185155,42071
ENSG00000270989,176203314,176203710,397
ENSG00000170085,176238367,176345991,107625
ENSG00000251667,176308063,176309013,951
ENSG00000122203,176346062,176361807,15746
ENSG00000175414,176365487,176401865,36379
ENSG00000221464,176367946,176368031,86
ENSG00000048162,176383946,176388927,4982
ENSG00000146066,176388751,176389761,1011
ENSG00000175416,176392501,176416539,24039
ENSG00000280139,176439090,176439238,149
ENSG00000113194,176447628,176510074,62447
ENSG00000113763,176810519,176880898,70380
ENSG00000160883,176880869,176899346,18478
ENSG00000087206,176905005,177022633,117629
ENSG00000113761,177022696,177081189,58494
ENSG00000251666,177051714,177052963,1250
ENSG00000184840,177592203,177597242,5040
ENSG00000027847,177600132,177610330,10199
ENSG00000214351,177836434,177837646,1213
ENSG00000280207,177967004,177967457,454
ENSG00000249129,177971316,177972281,966
ENSG00000175325,177992235,177996242,4008
ENSG00000218227,178055604,178056194,591
ENSG00000145911,178113532,178126081,12550
ENSG00000145916,178130996,178150568,19573
ENSG00000251211,178165702,178166562,861
ENSG00000244234,178184505,178187371,2867
ENSG00000289390,178203851,178204373,523
ENSG00000197451,178204533,178211163,6631
ENSG00000175309,178208471,178232802,24332
ENSG00000248791,14620020,14621313,1294
ENSG00000250526,14639426,14641018,1593
ENSG00000250182,14651941,14653329,1389
ENSG00000286970,14728587,14734258,5672
ENSG00000249485,14797125,14798400,1276
ENSG00000264792,14825929,14826012,84
ENSG00000253801,68087161,68087494,334
ENSG00000252108,68159061,68159146,86
ENSG00000213864,68159218,68159893,676
ENSG00000145912,178149463,178153894,4432
ENSG00000289726,178154048,178194925,40878
ENSG00000135077,157085422,157142869,57448
ENSG00000145675,68215740,68301821,86082
ENSG00000145920,175796310,175884021,87712
ENSG00000170234,160061801,160119450,57650
ENSG00000049883,72320367,72368395,48029
ENSG00000244061,72381794,72382393,600
ENSG00000251108,72417489,72418335,847
ENSG00000261269,72439903,72442387,2485
ENSG00000178175,72439903,72507410,67508
ENSG00000211445,151020591,151028988,8398
ENSG00000285420,151173981,151180617,6637
ENSG00000198624,151181052,151224093,43042
ENSG00000196743,151212150,151270440,58291
ENSG00000186334,151276358,151303766,27409
ENSG00000186335,151314972,151347590,32619
ENSG00000270904,151319422,151319776,355
ENSG00000253472,151378003,151378640,638
ENSG00000271494,151380341,151382381,2041
ENSG00000200227,151477459,151477577,119
ENSG00000196923,177483394,177497606,14213
ENSG00000250140,34860783,34861506,724
ENSG00000241829,34883057,34883520,464
ENSG00000113456,34905260,34918989,13730
ENSG00000113460,34915677,34925996,10320
ENSG00000153044,69189574,69210357,20784
ENSG00000134056,69217760,69230158,12399
ENSG00000287701,74899115,74903650,4536
ENSG00000249856,74917726,75023928,106203
ENSG00000196390,74929880,74930566,687
ENSG00000239517,74931662,74931817,156
ENSG00000182383,74990189,74990637,449
ENSG00000249157,75006713,75007012,300
ENSG00000176928,75025346,75052558,27213
ENSG00000145700,75068275,75236911,168637
ENSG00000152359,75674124,75717448,43325
ENSG00000207333,75709495,75709599,105
ENSG00000251078,75752570,75753479,910
ENSG00000251419,75831255,75832764,1510
ENSG00000249301,75910283,75910576,294
ENSG00000248684,75910565,75911867,1303
ENSG00000228367,75920670,75921660,991
ENSG00000249777,76075531,76075920,390
ENSG00000251342,76078666,76079763,1098
ENSG00000122012,76083383,76353939,270557
ENSG00000252833,76091708,76091801,94
ENSG00000251668,76170930,76171106,177
ENSG00000254893,76173629,76174183,555
ENSG00000251107,76280956,76281267,312
ENSG00000145703,76403285,76708132,304848
ENSG00000171643,76850001,76921650,71650
ENSG00000252684,76948791,76948870,80
ENSG00000145708,76953045,76981158,28114
ENSG00000164252,77029251,77065234,35984
ENSG00000285000,77030902,77152155,121254
ENSG00000132846,77072072,77087285,15214
ENSG00000250615,77073881,77074520,640
ENSG00000238961,77080434,77080571,138
ENSG00000284762,77086732,77427124,340393
ENSG00000251566,77146568,77147165,598
ENSG00000113231,77210449,77428256,217808
ENSG00000251400,77290268,77291800,1533
ENSG00000164253,77425970,77620611,194642
ENSG00000244019,77545397,77546266,870
ENSG00000244363,77582376,77583122,747
ENSG00000171540,77628712,77638713,10002
ENSG00000171530,77691166,77868780,177615
ENSG00000213763,77784881,77786003,1123
ENSG00000133710,148025683,148137382,111700
ENSG00000283288,139471004,139473700,2697
ENSG00000184584,139475533,139482935,7403
ENSG00000249689,139492538,139493105,568
ENSG00000249215,139494256,139496116,1861
ENSG00000286403,139503242,139511374,8133
ENSG00000207020,139554900,139555001,102
ENSG00000275506,139612002,139612363,362
ENSG00000272255,139644460,139645002,543
ENSG00000171604,139647299,139683882,36584
ENSG00000131508,139526431,139628434,102004
ENSG00000113048,72214953,72321717,106765
ENSG00000153347,95391366,95450454,59089
ENSG00000225165,95440044,95440687,644
ENSG00000212259,95521369,95521475,107
ENSG00000164291,95555101,95605102,50002
ENSG00000178015,95620087,95622142,2056
ENSG00000287581,14356886,14359285,2400
ENSG00000145569,14581792,14616180,34389
ENSG00000251366,80603383,80603644,262
ENSG00000251221,80608623,80622524,13902
ENSG00000249655,80630313,80631590,1278
ENSG00000152670,55738017,55817157,79141
ENSG00000251368,55750206,55750401,196
ENSG00000199322,55777469,55777587,119
ENSG00000248854,55838801,55840025,1225
ENSG00000262211,55936143,55941727,5585
ENSG00000264281,55944656,55944733,78
ENSG00000238326,56000518,56000621,104
ENSG00000134352,55935095,55995022,59928
ENSG00000113492,34998101,35048135,50035
ENSG00000250886,35081223,35081992,770
ENSG00000168724,34929559,34958964,29406
ENSG00000164185,122129546,122182658,53113
ENSG00000250803,122129622,122182658,53037
ENSG00000181751,103258763,103278660,19898
ENSG00000145725,103120149,103212799,92651
ENSG00000244921,134923303,134924049,747
ENSG00000249119,134924123,134924644,522
ENSG00000248923,134924648,134926459,1812
ENSG00000247627,134926660,134928036,1377
ENSG00000198868,134928030,134928326,297
ENSG00000263963,134928039,134928112,74
ENSG00000249192,134928393,134928527,135
ENSG00000152705,134967907,135011696,43790
ENSG00000069011,135027734,135034813,7080
